4,0.3151085269349799,0.3312499895329333,0.32119084806502013,0.3050493854670667,0.011060731116210545,0.047222147535930334,0.06141315777267835,0.02525174135295855,class,
4,0.2530593309039897,0.24311609236161913,0.23221879409601026,0.24216203263838082,0.09395002209344484,0.11622565737172177,0.10085220012877737,0.07857656485050044,class,
4,0.3421875,0.3515625,0.3515625,0.3421875,0.16944444444444445,0.16944444444444445,0.2,0.2,class,
4,0.3529327057460003,0.3429687203608362,0.3373813567539997,0.3473453421391638,0.24085374028392154,0.24444448915107975,0.19544292638274513,0.19185217751558692,class,
4,0.40356906764334816,0.38203127642830265,0.3783282761066519,0.3998660673216974,0.22408935961182352,0.24027784543891997,0.22470730705484315,0.2085188212277467,class,
4,0.37812499039584146,0.39181561765977546,0.3831087596041585,0.36941813234022447,0.2208333351806917,0.25873891501397495,0.26867777593041936,0.23077219609713615,class,
4,0.3249999865620831,0.26038247332337316,0.25612626343791683,0.32074377667662685,0.7749589873740471,0.8377157505832679,0.8238651792926195,0.7611084160833987,class,
4,0.7593750182954172,0.7788623899603151,0.7616945129545829,0.7422071412896849,0.47634787921714744,0.48706459115593576,0.5857296207828525,0.5750129088440642,class,
4,0.7463034151736945,0.7210245075722687,0.7161273660763056,0.7414062736777314,0.4603397464156255,0.4848907131584942,0.4689544202510412,0.4444034535081725,class,
4,0.7687499869226786,0.7397787247491463,0.7331056380773214,0.7620769002508536,0.43607019220230936,0.5009739222072709,0.49155980779769065,0.4266560777927291,class,
4,0.5960937595267644,0.6031155855612274,0.5891846779732357,0.5821628519387727,0.3957923699217719,0.4026119984477756,0.44794596341156134,0.44112633488555764,class,
4,0.5999999907359354,0.60675449689471,0.5876221967640647,0.5808676906052901,0.4013478831026956,0.407907889382169,0.47016822800841546,0.463608221728942,class,
4,0.6026260089201714,0.5725879748117779,0.5676182098298287,0.5976562439382221,0.48613394093373063,0.5087114784621787,0.4878143923996027,0.4652368548711547,class,
4,0.5829775235619926,0.5671875065225221,0.5638974764380074,0.5796874934774778,0.5110313777228888,0.5138478766686508,0.45555334449933343,0.4527368455535714,class,
