4,0.00839987622073659,0.03791236348930706,0.029512467529263408,-1.9739307059729595e-08,0.08194453294872218,0.14806080557421347,0.15991102260683338,0.09379474998134207,class,
4,0.11884755929147597,0.07967309923083084,0.06473181570852402,0.10390627576916914,0.04607853753887852,0.13384028446025084,0.11276174023889926,0.024999993317526926,class,
4,0.12968750949794713,0.10396455206529982,0.09062499050205289,0.11634794793470019,0.09166669464110042,0.1815144914772639,0.16944441647001068,0.0795966196338472,class,
4,0.13359381144847898,0.17486710460779925,0.16819400105152107,0.1269207078922008,0.01388888668941097,0.06408724944811033,0.08142777997725568,0.031229417218556342,class,
4,0.13217750123028177,0.1897394354909648,0.18593749876971827,0.1283755645090352,0.050661614929719156,0.08231671335545318,0.10416671840361418,0.07251161997788015,class,
4,0.09423274563991137,0.11171872882160534,0.10614584811008865,0.08865986492839464,0.27296805998642437,0.2861110912969839,0.30954416223579784,0.2964011309252383,class,
4,0.1531969921875,0.1687500390625,0.1687500390625,0.1531969921875,0.25138881944444447,0.25138881944444447,0.2761989583333333,0.2761989583333333,class,
4,0.1390625,0.15078125,0.15078125,0.1390625,0.2125,0.2125,0.2625,0.2625,class,
4,0.2539062848444972,0.30294452782360987,0.2768394964055028,0.22780125342639015,0.009722282506835642,0.03668993792124301,0.1867174397153866,0.15974978430097922,class,
4,0.31953125,0.33359375,0.33359375,0.31953125,0.0,0.0,0.019444444444444445,0.019444444444444445,class,
4,0.3639059555620156,0.3480450316722154,0.3450765444379844,0.3609374683277846,0.05381163497897984,0.05952747982296995,0.03349364279879794,0.027777797954807823,class,
4,0.3960936936187141,0.3045459524900443,0.2831358376312859,0.3746835787599557,0.17222231389946413,0.22256720306091782,0.09952157498942474,0.049176685827971016,class,
4,0.4088726591274492,0.38874247304354,0.38690109087255087,0.40703127695646,0.023093449884280717,0.030347820508319006,0.014198772337941507,0.006944401713903218,class,
4,0.4272995708696007,0.3926585695895196,0.3872340228803994,0.42187502416048056,0.025985944136637285,0.0596294102142212,0.04197683364114046,0.008333367563556546,class,
4,0.4463937337140339,0.4205085120091721,0.412580328785966,0.4384655504908278,0.01368881114495265,0.06107086243723744,0.04738202218838068,-2.910390410029409e-08,class,
4,0.3910376940875083,0.420834122702994,0.4135571496624917,0.3837607210470061,0.06152721394566517,0.11087520935395444,0.12476195272100148,0.07541395731271222,class,
4,0.43649330590707713,0.4695312726721931,0.4634210690929229,0.4303831023278069,0.08735783232695397,0.11944445188812601,0.13932827878415713,0.1072416592229851,class,
4,0.4995948379724121,0.47265623690187936,0.4613426620275879,0.48828126309812064,0.037914457768135054,0.1124999749812612,0.09958554223186494,0.025000025018738818,class,
